Flight_Date,Route_ID,Aircraft_Type,Seats_Capacity,Seats_Sold,Departure_Delay_Minutes,Cancelled_Flag
2023-10-11,DXB-BOM,B777,350,287,18,0
2023-10-12,DXB-LHR,A350,300,250,11,0
2023-10-12,DXB-JFK,A350,300,252,20,0
2023-10-12,DXB-SIN,A350,300,226,24,0
2023-10-12,DXB-SYD,A350,300,249,22,0
2023-10-12,DXB-BOM,B777,350,290,14,0
2023-10-13,DXB-LHR,B777,350,282,24,0
2023-10-13,DXB-JFK,A350,300,232,26,0
2023-10-13,DXB-SIN,A380,500,395,15,0
2023-10-13,DXB-SYD,A350,300,248,20,0
2023-10-13,DXB-BOM,A380,500,395,22,0
2023-10-14,DXB-LHR,A380,500,398,15,0
2023-10-14,DXB-JFK,A380,500,386,26,0
2023-10-14,DXB-SIN,A380,500,404,22,0
2023-10-14,DXB-SYD,A380,500,405,16,0
2023-10-14,DXB-BOM,B777,350,269,5,0
2023-10-15,DXB-LHR,A380,500,412,21,0
2023-10-15,DXB-JFK,B777,350,277,25,0
2023-10-15,DXB-SIN,A350,300,232,17,0
2023-10-15,DXB-SYD,A380,500,401,20,0
2023-10-15,DXB-BOM,B777,350,265,14,0
2023-10-16,DXB-LHR,B777,350,265,17,0
2023-10-16,DXB-JFK,A350,300,226,21,0
2023-10-16,DXB-SIN,A380,500,407,20,0
2023-10-16,DXB-SYD,B777,350,267,8,0
2023-10-16,DXB-BOM,A350,300,242,24,0
2023-10-17,DXB-LHR,B777,350,263,16,0
2023-10-17,DXB-JFK,B777,350,269,23,0
2023-10-17,DXB-SIN,A380,500,402,20,0
2023-10-17,DXB-SYD,A350,300,244,23,0
2023-10-17,DXB-BOM,A380,500,417,23,0
2023-10-18,DXB-LHR,A380,500,417,13,0
2023-10-18,DXB-JFK,A380,500,387,14,0
2023-10-18,DXB-SIN,A380,500,403,23,0
2023-10-18,DXB-SYD,A350,300,239,13,0
2023-10-18,DXB-BOM,B777,350,281,13,0
2023-10-19,DXB-LHR,B777,350,281,29,0
2023-10-19,DXB-JFK,B777,350,280,8,0
2023-10-19,DXB-SIN,A380,500,384,16,0
2023-10-19,DXB-SYD,A380,500,409,20,0
2023-10-19,DXB-BOM,A380,500,403,20,0
2023-10-20,DXB-LHR,B777,350,281,18,0
2023-10-20,DXB-JFK,A350,300,232,26,0
2023-10-20,DXB-SIN,B777,350,289,26,0
2023-10-20,DXB-SYD,A380,500,389,19,0
2023-10-20,DXB-BOM,B777,350,292,21,0
2023-10-21,DXB-LHR,B777,350,265,25,0
2023-10-21,DXB-JFK,B777,350,268,15,1
2023-10-21,DXB-SIN,A350,300,245,24,0
2023-10-21,DXB-SYD,B777,350,283,10,0
2023-10-21,DXB-BOM,A350,300,228,17,0
2023-10-22,DXB-LHR,A380,500,387,14,0
2023-10-22,DXB-JFK,A350,300,230,28,0
2023-10-22,DXB-SIN,A380,500,414,14,0
2023-10-22,DXB-SYD,B777,350,272,12,0
2023-10-22,DXB-BOM,A380,500,397,10,0
2023-10-23,DXB-LHR,A350,300,244,16,0
2023-10-23,DXB-JFK,B777,350,292,11,0
2023-10-23,DXB-SIN,B777,350,279,17,0
2023-10-23,DXB-SYD,B777,350,271,18,0
2023-10-23,DXB-BOM,B777,350,290,4,0
2023-10-24,DXB-LHR,B777,350,265,28,0
2023-10-24,DXB-JFK,A380,500,390,28,0
2023-10-24,DXB-SIN,A380,500,383,20,0
2023-10-24,DXB-SYD,A380,500,411,17,0
2023-10-24,DXB-BOM,A380,500,401,25,0
2023-10-25,DXB-LHR,A380,500,405,14,0
2023-10-25,DXB-JFK,B777,350,268,21,0
2023-10-25,DXB-SIN,A380,500,388,19,0
2023-10-25,DXB-SYD,A380,500,399,23,0
2023-10-25,DXB-BOM,A380,500,407,21,0
2023-10-26,DXB-LHR,B777,350,272,14,0
2023-10-26,DXB-JFK,A350,300,253,11,0
2023-10-26,DXB-SIN,A350,300,249,13,0
2023-10-26,DXB-SYD,B777,350,290,17,0
2023-10-26,DXB-BOM,A350,300,231,15,0
2023-10-27,DXB-LHR,B777,350,269,24,0
2023-10-27,DXB-JFK,A350,300,246,35,0
2023-10-27,DXB-SIN,B777,350,295,27,0
2023-10-27,DXB-SYD,A350,300,241,16,0
2023-10-27,DXB-BOM,A380,500,387,9,0
2023-10-28,DXB-LHR,A350,300,245,13,0
2023-10-28,DXB-JFK,A380,500,376,25,0
2023-10-28,DXB-SIN,B777,350,264,22,0
2023-10-28,DXB-SYD,A350,300,233,11,0
2023-10-28,DXB-BOM,B777,350,274,19,0
2023-10-29,DXB-LHR,B777,350,294,21,0
2023-10-29,DXB-JFK,B777,350,292,15,0
2023-10-29,DXB-SIN,A380,500,386,2,0
2023-10-29,DXB-SYD,A350,300,225,23,0
2023-10-29,DXB-BOM,B777,350,283,17,0
2023-10-30,DXB-LHR,A350,300,249,8,0
2023-10-30,DXB-JFK,A350,300,251,16,0
2023-10-30,DXB-SIN,A380,500,404,11,0
2023-10-30,DXB-SYD,B777,350,296,23,0
2023-10-30,DXB-BOM,A350,300,245,13,0
2023-10-31,DXB-LHR,A380,500,393,12,0
2023-10-31,DXB-JFK,B777,350,292,11,0
2023-10-31,DXB-SIN,A380,500,420,14,0
2023-10-31,DXB-SYD,B777,350,290,24,0
2023-10-31,DXB-BOM,B777,350,266,18,0
2023-11-01,DXB-LHR,A350,300,218,6,1
2023-11-01,DXB-JFK,A350,300,207,11,0
2023-11-01,DXB-SIN,A350,300,210,28,0
2023-11-01,DXB-SYD,B777,350,251,6,0
2023-11-01,DXB-BOM,B777,350,229,3,0
2023-11-02,DXB-LHR,A380,500,356,14,0
2023-11-02,DXB-JFK,A380,500,350,12,0
2023-11-02,DXB-SIN,B777,350,249,11,0
2023-11-02,DXB-SYD,A350,300,203,10,0
2023-11-02,DXB-BOM,B777,350,255,17,1
2023-11-03,DXB-LHR,B777,350,229,9,0
2023-11-03,DXB-JFK,A380,500,346,17,0
2023-11-03,DXB-SIN,B777,350,249,14,0
2023-11-03,DXB-SYD,A380,500,357,18,0
2023-11-03,DXB-BOM,A350,300,207,21,0
2023-11-04,DXB-LHR,B777,350,251,11,0
2023-11-04,DXB-JFK,A350,300,223,12,0
2023-11-04,DXB-SIN,A350,300,214,11,0
2023-11-04,DXB-SYD,A350,300,203,14,0
2023-11-04,DXB-BOM,A350,300,202,13,0
2023-11-05,DXB-LHR,A350,300,203,19,0
2023-11-05,DXB-JFK,A350,300,215,11,0
2023-11-05,DXB-SIN,B777,350,246,20,0
2023-11-05,DXB-SYD,A350,300,218,2,0
2023-11-05,DXB-BOM,B777,350,256,20,0
2023-11-06,DXB-LHR,B777,350,255,9,0
2023-11-06,DXB-JFK,B777,350,240,17,0
2023-11-06,DXB-SIN,A380,500,339,12,0
2023-11-06,DXB-SYD,B777,350,252,1,0
2023-11-06,DXB-BOM,B777,350,234,10,0
2023-11-07,DXB-LHR,A350,300,202,13,0
2023-11-07,DXB-JFK,A380,500,332,13,0
2023-11-07,DXB-SIN,A380,500,355,7,0
2023-11-07,DXB-SYD,A350,300,195,11,0
2023-11-07,DXB-BOM,B777,350,231,10,0
2023-11-08,DXB-LHR,A380,500,362,9,0
2023-11-08,DXB-JFK,A350,300,223,13,0
2023-11-08,DXB-SIN,A380,500,366,11,0
2023-11-08,DXB-SYD,A380,500,325,17,0
2023-11-08,DXB-BOM,B777,350,232,0,0
2023-11-09,DXB-LHR,A380,500,360,21,0
2023-11-09,DXB-JFK,B777,350,246,11,0
2023-11-09,DXB-SIN,A380,500,334,8,0
2023-11-09,DXB-SYD,A350,300,221,3,0
2023-11-09,DXB-BOM,B777,350,258,24,0
2023-11-10,DXB-LHR,A380,500,327,18,0
2023-11-10,DXB-JFK,A350,300,220,12,0
2023-11-10,DXB-SIN,B777,350,253,8,0
2023-11-10,DXB-SYD,A350,300,222,9,0
2023-11-10,DXB-BOM,B777,350,230,12,0
2023-11-11,DXB-LHR,B777,350,261,16,0
2023-11-11,DXB-JFK,A380,500,366,16,0
2023-11-11,DXB-SIN,B777,350,256,4,0
2023-11-11,DXB-SYD,A380,500,354,13,0
2023-11-11,DXB-BOM,B777,350,248,16,0
2023-11-12,DXB-LHR,A350,300,207,15,0
2023-11-12,DXB-JFK,A380,500,347,20,0
2023-11-12,DXB-SIN,A380,500,356,15,0
2023-11-12,DXB-SYD,B777,350,255,13,0
2023-11-12,DXB-BOM,B777,350,258,14,1
2023-11-13,DXB-LHR,A350,300,200,15,0
2023-11-13,DXB-JFK,A380,500,337,7,0
2023-11-13,DXB-SIN,A350,300,206,10,0
2023-11-13,DXB-SYD,A350,300,196,12,0
2023-11-13,DXB-BOM,B777,350,228,17,0
2023-11-14,DXB-LHR,A380,500,360,14,0
2023-11-14,DXB-JFK,A350,300,204,12,0
2023-11-14,DXB-SIN,A350,300,219,8,0
2023-11-14,DXB-SYD,A350,300,198,6,0
2023-11-14,DXB-BOM,A380,500,338,16,0
2023-11-15,DXB-LHR,A380,500,347,8,0
2023-11-15,DXB-JFK,A350,300,223,11,0
2023-11-15,DXB-SIN,A350,300,201,24,0
2023-11-15,DXB-SYD,B777,350,230,12,0
2023-11-15,DXB-BOM,B777,350,232,16,0
2023-11-16,DXB-LHR,A380,500,368,8,0
2023-11-16,DXB-JFK,A380,500,350,3,0
2023-11-16,DXB-SIN,A380,500,349,10,0
2023-11-16,DXB-SYD,A380,500,372,6,0
2023-11-16,DXB-BOM,A350,300,224,12,0
2023-11-17,DXB-LHR,B777,350,247,9,0
2023-11-17,DXB-JFK,B777,350,259,21,0
2023-11-17,DXB-SIN,A350,300,218,9,0
2023-11-17,DXB-SYD,A380,500,334,5,0
2023-11-17,DXB-BOM,A350,300,220,12,0
2023-11-18,DXB-LHR,A350,300,221,3,0
2023-11-18,DXB-JFK,A350,300,218,21,0
2023-11-18,DXB-SIN,A350,300,201,15,0
2023-11-18,DXB-SYD,A380,500,330,13,0
2023-11-18,DXB-BOM,A350,300,216,25,0
2023-11-19,DXB-LHR,B777,350,247,7,0
2023-11-19,DXB-JFK,A380,500,347,18,0
2023-11-19,DXB-SIN,A380,500,374,13,0
2023-11-19,DXB-SYD,A380,500,346,11,0
2023-11-19,DXB-BOM,B777,350,247,17,0
2023-11-20,DXB-LHR,A380,500,356,22,0
2023-11-20,DXB-JFK,B777,350,235,11,0
2023-11-20,DXB-SIN,A350,300,200,13,0
2023-11-20,DXB-SYD,A350,300,199,3,0
2023-11-20,DXB-BOM,A380,500,353,16,0
2023-11-21,DXB-LHR,A380,500,370,12,0
2023-11-21,DXB-JFK,A350,300,196,15,0
2023-11-21,DXB-SIN,A380,500,368,6,0
2023-11-21,DXB-SYD,A380,500,331,0,0
2023-11-21,DXB-BOM,A380,500,372,14,0
2023-11-22,DXB-LHR,A380,500,348,8,0
2023-11-22,DXB-JFK,A350,300,207,17,0
2023-11-22,DXB-SIN,A350,300,213,16,0
2023-11-22,DXB-SYD,B777,350,257,11,0
2023-11-22,DXB-BOM,A350,300,224,20,0
2023-11-23,DXB-LHR,B777,350,242,11,0
2023-11-23,DXB-JFK,A380,500,349,11,0
2023-11-23,DXB-SIN,A350,300,196,15,0
2023-11-23,DXB-SYD,A380,500,374,7,0
2023-11-23,DXB-BOM,B777,350,227,8,0
2023-11-24,DXB-LHR,B777,350,242,10,0
2023-11-24,DXB-JFK,A380,500,354,6,0
2023-11-24,DXB-SIN,A380,500,329,13,0
2023-11-24,DXB-SYD,A350,300,218,10,0
2023-11-24,DXB-BOM,B777,350,262,13,0
2023-11-25,DXB-LHR,A350,300,223,11,0
2023-11-25,DXB-JFK,A380,500,356,17,0
2023-11-25,DXB-SIN,A350,300,200,0,0
2023-11-25,DXB-SYD,A350,300,200,8,0
2023-11-25,DXB-BOM,A380,500,327,13,1
2023-11-26,DXB-LHR,A380,500,349,17,0
2023-11-26,DXB-JFK,B777,350,238,12,0
2023-11-26,DXB-SIN,A380,500,364,6,0
2023-11-26,DXB-SYD,B777,350,236,9,0
2023-11-26,DXB-BOM,A380,500,337,8,0
2023-11-27,DXB-LHR,B777,350,232,15,0
2023-11-27,DXB-JFK,B777,350,259,13,0
2023-11-27,DXB-SIN,A350,300,217,11,0
2023-11-27,DXB-SYD,A380,500,362,11,0
2023-11-27,DXB-BOM,A350,300,218,16,0
2023-11-28,DXB-LHR,B777,350,230,18,0
2023-11-28,DXB-JFK,B777,350,241,13,0
2023-11-28,DXB-SIN,A380,500,357,14,0
2023-11-28,DXB-SYD,A380,500,332,16,0
2023-11-28,DXB-BOM,A380,500,357,5,0
2023-11-29,DXB-LHR,A380,500,349,7,0
2023-11-29,DXB-JFK,A380,500,339,10,0
2023-11-29,DXB-SIN,A350,300,213,16,0
2023-11-29,DXB-SYD,A350,300,209,11,0
2023-11-29,DXB-BOM,B777,350,261,12,0
2023-11-30,DXB-LHR,B777,350,258,13,0
2023-11-30,DXB-JFK,A350,300,206,10,0
2023-11-30,DXB-SIN,B777,350,236,17,0
2023-11-30,DXB-SYD,A350,300,200,8,0
2023-11-30,DXB-BOM,B777,350,235,10,0
2023-12-01,DXB-LHR,A350,300,263,33,0
2023-12-01,DXB-JFK,A350,300,266,21,0
2023-12-01,DXB-SIN,A350,300,284,30,0
2023-12-01,DXB-SYD,A380,500,444,24,0
2023-12-01,DXB-BOM,A380,500,440,20,0
2023-12-02,DXB-LHR,A380,500,430,25,0
2023-12-02,DXB-JFK,B777,350,304,30,0
2023-12-02,DXB-SIN,B777,350,331,19,0
2023-12-02,DXB-SYD,A350,300,282,21,0
2023-12-02,DXB-BOM,A380,500,474,31,0
2023-12-03,DXB-LHR,B777,350,326,24,0
2023-12-03,DXB-JFK,A350,300,259,30,0
2023-12-03,DXB-SIN,A350,300,263,25,0
2023-12-03,DXB-SYD,A380,500,460,25,0
2023-12-03,DXB-BOM,A380,500,438,28,0
2023-12-04,DXB-LHR,B777,350,322,23,0
2023-12-04,DXB-JFK,A350,300,264,28,0
2023-12-04,DXB-SIN,B777,350,327,20,0
2023-12-04,DXB-SYD,B777,350,331,24,0
2023-12-04,DXB-BOM,A380,500,444,26,0
2023-12-05,DXB-LHR,B777,350,327,23,0
2023-12-05,DXB-JFK,B777,350,320,25,0
2023-12-05,DXB-SIN,B777,350,316,15,0
2023-12-05,DXB-SYD,A350,300,259,26,0
2023-12-05,DXB-BOM,B777,350,325,18,0
2023-12-06,DXB-LHR,A380,500,469,26,0
2023-12-06,DXB-JFK,B777,350,307,29,0
2023-12-06,DXB-SIN,A350,300,282,30,0
2023-12-06,DXB-SYD,B777,350,332,33,0
2023-12-06,DXB-BOM,A380,500,441,17,0
2023-12-07,DXB-LHR,A380,500,468,29,0
2023-12-07,DXB-JFK,B777,350,323,32,0
2023-12-07,DXB-SIN,A350,300,269,37,0
2023-12-07,DXB-SYD,B777,350,324,26,0
2023-12-07,DXB-BOM,A350,300,258,29,0
2023-12-08,DXB-LHR,B777,350,310,21,0
2023-12-08,DXB-JFK,A380,500,437,30,0
2023-12-08,DXB-SIN,A380,500,426,30,0
2023-12-08,DXB-SYD,A380,500,471,25,0
2023-12-08,DXB-BOM,A350,300,270,20,0
2023-12-09,DXB-LHR,A380,500,472,23,0
2023-12-09,DXB-JFK,A380,500,443,33,0
2023-12-09,DXB-SIN,A350,300,269,20,0
2023-12-09,DXB-SYD,A380,500,445,25,0
2023-12-09,DXB-BOM,A380,500,436,20,0
2023-12-10,DXB-LHR,A380,500,430,26,0
2023-12-10,DXB-JFK,B777,350,312,30,0
2023-12-10,DXB-SIN,A350,300,255,25,0
2023-12-10,DXB-SYD,B777,350,301,29,0
2023-12-10,DXB-BOM,B777,350,323,20,0
2023-12-11,DXB-LHR,A380,500,463,24,0
2023-12-11,DXB-JFK,A380,500,458,37,0
2023-12-11,DXB-SIN,A350,300,261,11,0
2023-12-11,DXB-SYD,A380,500,440,27,0
2023-12-11,DXB-BOM,A350,300,276,21,0
2023-12-12,DXB-LHR,A380,500,455,28,0
2023-12-12,DXB-JFK,A380,500,441,36,1
2023-12-12,DXB-SIN,B777,350,316,34,0
2023-12-12,DXB-SYD,A350,300,263,30,0
2023-12-12,DXB-BOM,A350,300,278,36,0
2023-12-13,DXB-LHR,A350,300,268,22,0
2023-12-13,DXB-JFK,A350,300,262,24,0
2023-12-13,DXB-SIN,A380,500,433,21,0
2023-12-13,DXB-SYD,B777,350,326,31,0
2023-12-13,DXB-BOM,A380,500,435,23,0
2023-12-14,DXB-LHR,B777,350,330,33,0
2023-12-14,DXB-JFK,A380,500,467,38,0
2023-12-14,DXB-SIN,B777,350,298,26,0
2023-12-14,DXB-SYD,A350,300,258,31,0
2023-12-14,DXB-BOM,A350,300,268,35,0
2023-12-15,DXB-LHR,A380,500,469,26,0
2023-12-15,DXB-JFK,B777,350,331,23,0
2023-12-15,DXB-SIN,B777,350,331,16,0
2023-12-15,DXB-SYD,A350,300,257,21,0
2023-12-15,DXB-BOM,B777,350,330,31,0
2023-12-16,DXB-LHR,A350,300,259,30,0
2023-12-16,DXB-JFK,A380,500,464,21,0
2023-12-16,DXB-SIN,A350,300,261,21,0
2023-12-16,DXB-SYD,A350,300,283,20,0
2023-12-16,DXB-BOM,B777,350,310,20,0
2023-12-17,DXB-LHR,A350,300,263,12,0
2023-12-17,DXB-JFK,A350,300,268,22,0
2023-12-17,DXB-SIN,B777,350,306,22,0
2023-12-17,DXB-SYD,B777,350,297,35,0
2023-12-17,DXB-BOM,A380,500,474,17,0
2023-12-18,DXB-LHR,A350,300,278,23,0
2023-12-18,DXB-JFK,A350,300,263,25,0
2023-12-18,DXB-SIN,A380,500,430,23,0
2023-12-18,DXB-SYD,A350,300,270,24,1
2023-12-18,DXB-BOM,B777,350,319,25,0
2023-12-19,DXB-LHR,B777,350,300,27,0
2023-12-19,DXB-JFK,A350,300,282,27,0
2023-12-19,DXB-SIN,B777,350,301,28,0
2023-12-19,DXB-SYD,A380,500,469,30,0
2023-12-19,DXB-BOM,A350,300,256,33,0
2023-12-20,DXB-LHR,A350,300,255,10,1
2023-12-20,DXB-JFK,B777,350,308,25,0
2023-12-20,DXB-SIN,A380,500,446,31,0
2023-12-20,DXB-SYD,B777,350,313,23,0
2023-12-20,DXB-BOM,B777,350,307,25,0
2023-12-21,DXB-LHR,A380,500,472,28,0
2023-12-21,DXB-JFK,B777,350,323,25,0
2023-12-21,DXB-SIN,B777,350,312,21,0
2023-12-21,DXB-SYD,B777,350,322,19,0
2023-12-21,DXB-BOM,B777,350,320,25,0
2023-12-22,DXB-LHR,A380,500,467,40,0
2023-12-22,DXB-JFK,B777,350,326,26,0
2023-12-22,DXB-SIN,A350,300,278,19,0
2023-12-22,DXB-SYD,A350,300,275,23,0
2023-12-22,DXB-BOM,A380,500,460,19,1
2023-12-23,DXB-LHR,A350,300,260,21,0
2023-12-23,DXB-JFK,A350,300,277,20,0
2023-12-23,DXB-SIN,A350,300,274,26,0
2023-12-23,DXB-SYD,A350,300,270,29,1
2023-12-23,DXB-BOM,B777,350,299,21,0
2023-12-24,DXB-LHR,B777,350,308,29,0
2023-12-24,DXB-JFK,A380,500,425,25,0
2023-12-24,DXB-SIN,B777,350,319,29,0
2023-12-24,DXB-SYD,B777,350,300,35,0
2023-12-24,DXB-BOM,A350,300,277,24,0
2023-12-25,DXB-LHR,B777,350,309,26,0
2023-12-25,DXB-JFK,B777,350,329,25,0
2023-12-25,DXB-SIN,A380,500,436,26,0
2023-12-25,DXB-SYD,A380,500,461,19,0
2023-12-25,DXB-BOM,A350,300,276,34,0
2023-12-26,DXB-LHR,A350,300,264,29,0
2023-12-26,DXB-JFK,A350,300,266,26,0
2023-12-26,DXB-SIN,A380,500,461,20,0
2023-12-26,DXB-SYD,B777,350,313,22,0
2023-12-26,DXB-BOM,B777,350,319,22,0
2023-12-27,DXB-LHR,A350,300,268,23,0
2023-12-27,DXB-JFK,A350,300,277,20,0
2023-12-27,DXB-SIN,B777,350,326,27,0
2023-12-27,DXB-SYD,A350,300,276,29,0
2023-12-27,DXB-BOM,A380,500,443,23,0
2023-12-28,DXB-LHR,A350,300,273,28,0
2023-12-28,DXB-JFK,B777,350,319,31,0
2023-12-28,DXB-SIN,A350,300,267,33,0
2023-12-28,DXB-SYD,A380,500,458,28,0
2023-12-28,DXB-BOM,B777,350,323,25,0
2023-12-29,DXB-LHR,B777,350,300,36,0
2023-12-29,DXB-JFK,A380,500,469,34,0
2023-12-29,DXB-SIN,A350,300,263,18,0
2023-12-29,DXB-SYD,A350,300,282,18,0
2023-12-29,DXB-BOM,A380,500,430,26,1
2023-12-30,DXB-LHR,A380,500,436,19,0
2023-12-30,DXB-JFK,B777,350,317,27,0
2023-12-30,DXB-SIN,A380,500,467,20,0
2023-12-30,DXB-SYD,B777,350,322,23,0
2023-12-30,DXB-BOM,A350,300,259,27,0
2023-12-31,DXB-LHR,A350,300,265,17,1
2023-12-31,DXB-JFK,A380,500,445,26,0
2023-12-31,DXB-SIN,A350,300,265,29,0
2023-12-31,DXB-SYD,A350,300,271,23,0
2023-12-31,DXB-BOM,A350,300,257,24,0
2024-01-01,DXB-LHR,A380,500,326,9,0
2024-01-01,DXB-JFK,B777,350,250,11,0
2024-01-01,DXB-SIN,A380,500,357,8,0
2024-01-01,DXB-SYD,A350,300,200,5,0
2024-01-01,DXB-BOM,A350,300,212,13,0
2024-01-02,DXB-LHR,A350,300,215,26,0
2024-01-02,DXB-JFK,A350,300,220,22,0
2024-01-02,DXB-SIN,A350,300,218,8,0
2024-01-02,DXB-SYD,B777,350,231,16,0
2024-01-02,DXB-BOM,A380,500,335,11,0
2024-01-03,DXB-LHR,B777,350,238,3,0
2024-01-03,DXB-JFK,A380,500,371,11,0
2024-01-03,DXB-SIN,A350,300,195,15,0
2024-01-03,DXB-SYD,A350,300,216,16,0
2024-01-03,DXB-BOM,B777,350,235,7,0
2024-01-04,DXB-LHR,A350,300,217,18,0
2024-01-04,DXB-JFK,B777,350,248,7,0
2024-01-04,DXB-SIN,A350,300,219,8,0
2024-01-04,DXB-SYD,A350,300,206,15,0
2024-01-04,DXB-BOM,A380,500,372,18,0
2024-01-05,DXB-LHR,A350,300,218,16,0
2024-01-05,DXB-JFK,B777,350,260,6,0
2024-01-05,DXB-SIN,A350,300,209,7,0
2024-01-05,DXB-SYD,B777,350,240,14,0
2024-01-05,DXB-BOM,B777,350,228,19,0
2024-01-06,DXB-LHR,A350,300,197,10,0
2024-01-06,DXB-JFK,A350,300,222,15,0
2024-01-06,DXB-SIN,A350,300,212,12,0
2024-01-06,DXB-SYD,B777,350,262,23,0
2024-01-06,DXB-BOM,A380,500,368,8,0
2024-01-07,DXB-LHR,B777,350,239,13,0
2024-01-07,DXB-JFK,A380,500,349,13,0
2024-01-07,DXB-SIN,B777,350,241,13,0
2024-01-07,DXB-SYD,A350,300,216,13,0
2024-01-07,DXB-BOM,A350,300,215,13,0
2024-01-08,DXB-LHR,A380,500,357,9,0
2024-01-08,DXB-JFK,A380,500,358,5,0
2024-01-08,DXB-SIN,A380,500,365,10,0
2024-01-08,DXB-SYD,B777,350,253,13,0
2024-01-08,DXB-BOM,A350,300,214,15,0
2024-01-09,DXB-LHR,B777,350,237,10,0
2024-01-09,DXB-JFK,A380,500,368,13,0
2024-01-09,DXB-SIN,A350,300,204,10,0
2024-01-09,DXB-SYD,A350,300,208,13,0
2024-01-09,DXB-BOM,A380,500,342,10,0
2024-01-10,DXB-LHR,A350,300,213,15,0
2024-01-10,DXB-JFK,B777,350,246,1,0
2024-01-10,DXB-SIN,A350,300,206,9,0
2024-01-10,DXB-SYD,A380,500,334,16,0
2024-01-10,DXB-BOM,A380,500,351,6,0
2024-01-11,DXB-LHR,A380,500,348,11,0
2024-01-11,DXB-JFK,A350,300,212,15,0
2024-01-11,DXB-SIN,A380,500,374,12,0
2024-01-11,DXB-SYD,B777,350,228,15,0
2024-01-11,DXB-BOM,A380,500,356,12,0
2024-01-12,DXB-LHR,A380,500,374,11,0
2024-01-12,DXB-JFK,A350,300,214,12,0
2024-01-12,DXB-SIN,B777,350,239,10,0
2024-01-12,DXB-SYD,A350,300,205,10,0
2024-01-12,DXB-BOM,A350,300,206,18,1
2024-01-13,DXB-LHR,A380,500,344,2,0
2024-01-13,DXB-JFK,B777,350,235,7,0
2024-01-13,DXB-SIN,A350,300,210,13,0
2024-01-13,DXB-SYD,A350,300,204,11,0
2024-01-13,DXB-BOM,A380,500,366,16,0
2024-01-14,DXB-LHR,A380,500,338,6,0
2024-01-14,DXB-JFK,A350,300,209,6,0
2024-01-14,DXB-SIN,A350,300,196,8,0
2024-01-14,DXB-SYD,B777,350,246,18,0
2024-01-14,DXB-BOM,A380,500,330,11,0
2024-01-15,DXB-LHR,B777,350,249,14,0
2024-01-15,DXB-JFK,A350,300,205,15,0
2024-01-15,DXB-SIN,A350,300,206,12,0
2024-01-15,DXB-SYD,A350,300,205,13,0
2024-01-15,DXB-BOM,A350,300,205,10,0
2024-01-16,DXB-LHR,A380,500,352,11,0
2024-01-16,DXB-JFK,B777,350,251,3,0
2024-01-16,DXB-SIN,B777,350,249,15,0
2024-01-16,DXB-SYD,B777,350,237,13,0
2024-01-16,DXB-BOM,A350,300,216,17,0
2024-01-17,DXB-LHR,A380,500,342,15,0
2024-01-17,DXB-JFK,A380,500,336,18,0
2024-01-17,DXB-SIN,A380,500,367,16,0
2024-01-17,DXB-SYD,B777,350,233,19,0
2024-01-17,DXB-BOM,A350,300,203,4,0
2024-01-18,DXB-LHR,A380,500,343,11,0
2024-01-18,DXB-JFK,A380,500,331,10,0
2024-01-18,DXB-SIN,A380,500,370,6,0
2024-01-18,DXB-SYD,B777,350,232,6,0
2024-01-18,DXB-BOM,A350,300,198,10,0
2024-01-19,DXB-LHR,B777,350,235,14,0
2024-01-19,DXB-JFK,A380,500,364,15,0
2024-01-19,DXB-SIN,A380,500,366,12,0
2024-01-19,DXB-SYD,B777,350,229,15,0
2024-01-19,DXB-BOM,A380,500,333,6,0
2024-01-20,DXB-LHR,A380,500,326,4,0
2024-01-20,DXB-JFK,A380,500,338,18,0
2024-01-20,DXB-SIN,B777,350,229,12,0
2024-01-20,DXB-SYD,B777,350,259,11,0
2024-01-20,DXB-BOM,A380,500,336,12,0
2024-01-21,DXB-LHR,A350,300,221,7,1
2024-01-21,DXB-JFK,A380,500,332,6,0
2024-01-21,DXB-SIN,A350,300,205,24,0
2024-01-21,DXB-SYD,A380,500,370,15,0
2024-01-21,DXB-BOM,B777,350,245,13,0
2024-01-22,DXB-LHR,B777,350,227,11,0
2024-01-22,DXB-JFK,A350,300,195,13,0
2024-01-22,DXB-SIN,A380,500,344,9,0
2024-01-22,DXB-SYD,A380,500,330,2,0
2024-01-22,DXB-BOM,A350,300,205,14,0
2024-01-23,DXB-LHR,A350,300,204,4,0
2024-01-23,DXB-JFK,A350,300,224,5,0
2024-01-23,DXB-SIN,A380,500,343,5,0
2024-01-23,DXB-SYD,A380,500,360,14,0
2024-01-23,DXB-BOM,A350,300,219,16,0
2024-01-24,DXB-LHR,B777,350,239,9,0
2024-01-24,DXB-JFK,A380,500,329,4,0
2024-01-24,DXB-SIN,A380,500,351,21,0
2024-01-24,DXB-SYD,A350,300,211,12,0
2024-01-24,DXB-BOM,B777,350,237,18,0
2024-01-25,DXB-LHR,A380,500,369,11,0
2024-01-25,DXB-JFK,A350,300,203,11,0
2024-01-25,DXB-SIN,A380,500,340,11,0
2024-01-25,DXB-SYD,A350,300,220,9,0
2024-01-25,DXB-BOM,A350,300,206,7,0
2024-01-26,DXB-LHR,B777,350,227,11,0
2024-01-26,DXB-JFK,B777,350,262,0,0
2024-01-26,DXB-SIN,A350,300,200,0,0
2024-01-26,DXB-SYD,A350,300,216,13,0
2024-01-26,DXB-BOM,A350,300,207,5,0
